-9.02882e-05	-5.89457e-05	3.06656e-05	3.00485e-06	4.10431e-05	-4.03915e-06	3.34323e-05	-3.90534e-05	8.68153e-05	4.93012e-05	1.65198e-05	-3.13272e-05	-3.19294e-05	2.94207e-07	2.96534e-05	1.25768e-05	1.23093e-05	-7.47045e-07	-4.07444e-05	5.86068e-05	2.2129e-05	-4.55849e-05	5.17408e-05	1.24724e-05	1.96749e-05	9.8764e-06	5.14068e-05	-1.07294e-05	-8.23102e-05	-7.95452e-05	-7.52763e-05	-6.37096e-06	3.02928e-05	-5.2191e-06	8.448e-06	1.95644e-05	1.89652e-05	-1.77953e-05	8.07767e-05	-2.18021e-05	-2.05761e-05	-5.78248e-05	-2.31848e-05	1.30639e-05	-4.66315e-05	-8.0629e-05	-5.21751e-05	2.78258e-05	2.93149e-06	-8.586e-06	2.69195e-05	6.93995e-06	4.33314e-05	2.8649e-06	3.78776e-05	1.47822e-05	-7.34413e-05	-5.37469e-06	-5.20899e-05	3.96675e-05	6.20799e-05	-2.43231e-05	2.24467e-05	5.85014e-06	-8.17955e-06	5.65532e-05	1.61907e-05	2.16954e-05	8.23679e-06	2.36266e-05	9.73442e-06	-9.59471e-05	3.97949e-05	-3.47458e-05	6.57826e-07	4.99611e-05	-8.21636e-05	-0.00013461	1.4734e-06	9.93886e-05	6.88444e-05	2.77572e-05	3.33132e-06	3.32197e-05	-1.00358e-05	-2.91835e-05	-4.75846e-05	1.7513e-06	-2.70244e-05	-7.11924e-07	-6.43502e-05	5.48647e-05	-6.03859e-06	4.68498e-05	-5.63573e-05	1.38611e-06	-4.90114e-05	3.20354e-05	4.32435e-05	4.17375e-05
-4.64669e-05	2.37835e-05	-3.59971e-05	-2.18371e-05	4.63861e-05	6.713e-05	1.73171e-05	-9.18265e-06	-1.62832e-05	-2.5926e-05	-1.05381e-05	2.0219e-05	1.09508e-05	1.73922e-05	-2.69894e-05	-4.52499e-06	6.12252e-05	-2.40319e-05	-9.14267e-05	-1.74296e-05	1.13786e-05	-6.84996e-05	3.4577e-05	4.08265e-05	7.87333e-05	-8.36851e-06	4.83613e-05	-1.84756e-05	-6.5223e-05	-2.3617e-06	-5.80316e-05	-1.321e-05	-3.76543e-05	1.74874e-05	-1.99359e-05	4.61019e-05	-3.03587e-05	-4.48349e-05	-3.26944e-05	4.64721e-05	3.55343e-06	-4.95615e-05	-1.18393e-05	-3.93952e-05	-4.97514e-05	-3.07891e-05	3.68821e-05	6.1277e-06	-1.49705e-05	3.47682e-05	3.52505e-05	3.65827e-05	2.13444e-05	-2.71022e-05	-3.81986e-05	6.94528e-05	-7.08824e-06	-1.05762e-05	-5.71209e-06	2.73406e-05	1.92067e-05	-4.12587e-05	3.56228e-06	7.09235e-05	3.95864e-05	-4.9531e-06	5.58434e-05	8.03981e-06	4.40507e-05	-6.5208e-05	8.36485e-06	2.61844e-06	4.31123e-06	-6.62192e-05	-5.39448e-05	7.40969e-05	-4.45619e-05	-6.12507e-05	4.65881e-07	5.28381e-06	3.85046e-05	2.6081e-05	-6.86375e-05	8.55931e-05	-5.5112e-05	-2.62959e-05	2.3179e-05	1.30302e-05	4.91746e-05	-4.93143e-06	-6.92063e-05	4.21109e-05	5.85215e-05	8.14978e-06	-3.36707e-05	-3.38505e-05	1.11075e-05	2.9576e-05	2.35736e-05	4.34269e-05
2.20954e-05	4.23265e-05	-4.09614e-06	-3.89681e-05	4.60179e-06	1.3161e-05	1.9188e-05	3.63591e-06	-4.39026e-05	-3.94234e-05	2.37075e-05	6.20972e-05	2.94475e-05	2.13311e-05	-3.69649e-06	-1.56258e-05	3.82844e-05	-1.41955e-05	-7.3519e-05	-3.3633e-06	2.01563e-05	-4.97139e-06	8.05854e-06	-3.36896e-05	2.06146e-06	-1.99707e-05	4.49353e-06	-0.000114093	-5.83723e-05	-2.60969e-05	-6.63003e-06	-2.8115e-05	-2.14148e-05	-1.50973e-05	-1.37159e-05	4.02049e-05	-7.92213e-05	-5.95538e-05	-4.04615e-05	2.93011e-05	-7.85826e-06	2.33925e-05	2.10261e-05	-5.31624e-05	-2.94987e-05	-2.85495e-06	3.13975e-05	9.56634e-06	3.00677e-05	4.64984e-05	-2.16474e-05	-1.23265e-05	-7.87002e-06	-8.12916e-06	-5.26057e-05	5.98107e-05	-1.79449e-05	-2.83818e-05	1.05677e-05	1.65381e-05	-9.66463e-07	-2.17505e-05	8.92578e-06	5.37434e-05	2.47598e-05	-2.85729e-05	4.97289e-05	-5.89118e-06	-2.99614e-05	4.12787e-05	1.98096e-05	-1.57954e-05	5.47776e-05	2.16291e-05	-7.36918e-05	6.40469e-06	3.09817e-06	-2.86681e-05	-2.50374e-05	-3.45523e-06	1.36628e-05	-5.37119e-05	-3.19769e-05	2.03642e-05	7.54504e-06	-1.60736e-05	2.23677e-05	-3.35949e-05	3.34011e-05	1.55801e-05	1.02725e-05	3.72328e-05	2.70429e-05	2.62165e-05	3.03114e-05	-1.30092e-05	4.75955e-05	-4.10699e-05	1.33488e-05	8.93357e-06
8.40485e-05	6.1002e-05	-5.08344e-05	-6.44464e-05	-9.36184e-06	2.96131e-05	2.85338e-05	1.70388e-05	-5.71037e-05	-8.32442e-05	3.85508e-05	0.000111387	6.18372e-05	1.9052e-05	-1.31137e-05	-7.54547e-05	3.89547e-05	-1.56216e-05	-0.000108478	-4.27938e-05	5.71695e-05	1.06829e-05	-3.04246e-05	-5.56477e-05	7.84945e-06	-5.98327e-05	4.8676e-06	-0.000196495	-6.7762e-05	-3.53625e-05	-8.36046e-06	-4.13611e-05	-3.06579e-05	-1.02478e-05	-4.37345e-05	7.22102e-05	-0.000165041	-0.000106412	-6.3816e-05	7.46553e-05	-2.93494e-05	9.98288e-06	1.77995e-05	-9.97702e-05	-6.22752e-05	1.35125e-05	8.17874e-05	1.01197e-05	5.12755e-05	2.64667e-05	-7.05433e-05	-2.215e-06	-3.42797e-05	-2.67494e-05	-9.22136e-05	0.000111791	-1.1332e-05	5.70787e-06	3.68247e-05	4.91037e-05	-5.34749e-05	-4.79515e-05	1.98848e-05	6.47616e-05	8.07291e-05	-8.48256e-05	3.75228e-05	-7.02068e-06	-6.43541e-05	6.48322e-05	3.33549e-05	3.10697e-05	9.26814e-05	4.43687e-05	-0.000111348	-4.24112e-06	-1.19413e-05	-3.92585e-05	-7.50413e-05	-2.7143e-05	-2.26779e-05	-0.000108894	-0.000101579	-3.98258e-06	1.60087e-06	1.18966e-05	7.27523e-05	-5.19641e-05	6.76456e-05	1.20499e-05	4.99555e-05	1.36206e-05	2.84773e-05	-3.25103e-05	8.4271e-05	-9.39642e-06	8.01425e-05	-8.43549e-05	4.77299e-06	-1.56086e-05
-8.34914e-05	-0.000226365	-5.21494e-05	7.16804e-05	0.000249171	2.7574e-05	0.00015069	-0.000107256	-0.000139216	0.000130423	5.38698e-05	-9.25418e-05	-0.000155887	-0.000178776	3.91466e-05	0.000214057	0.000164278	-4.15407e-05	-5.66596e-05	0.000198157	-6.40072e-05	-0.000297662	0.000162831	7.15377e-05	7.44243e-05	0.000156796	0.000410248	0.000139463	-6.49707e-05	-4.47443e-05	0.000197258	-0.000193922	-1.36951e-05	0.000196673	0.000283387	-0.000110389	8.38546e-05	-0.000202751	1.11007e-05	9.84927e-05	0.000105575	-0.000136243	-0.000294214	6.11102e-05	9.2535e-05	-0.000167605	-0.000349847	0.000159747	-0.00027675	4.55739e-05	0.000550886	9.48107e-05	0.00019998	3.0326e-05	7.89881e-05	-0.000187743	6.53211e-05	0.000191825	-5.94947e-05	0.000251111	0.000100667	7.15169e-05	-2.89805e-06	0.000322888	-6.94108e-05	0.000165381	-0.000318009	-4.68232e-05	-3.24025e-05	-1.55687e-05	0.000146673	-0.000295729	-3.04155e-05	-2.28274e-05	-0.000221688	0.000182726	-1.31826e-05	-0.000164645	-9.23618e-05	0.000140548	-3.78234e-05	3.33238e-05	-7.30329e-05	-0.000170933	2.85242e-05	-0.000225745	7.27459e-05	0.00020821	-9.02989e-05	-9.98448e-06	0.000100169	-1.09441e-05	-0.000156719	2.31494e-05	-0.000268067	1.84052e-05	2.09981e-05	0.000265676	0.000280203	-7.07363e-06
-2.0136e-05	-0.000341048	-4.92091e-05	0.000199671	-0.000161913	-0.000108106	-9.48427e-05	-0.000220941	-0.000200015	-0.000217439	-3.64195e-05	-5.12538e-05	-0.000274235	-0.000135831	0.000206596	0.000385616	0.00013943	-0.000101596	5.45588e-05	-2.06418e-05	-0.000136293	-0.000118622	0.000184989	0.000159009	1.8425e-05	0.000101053	0.000239338	0.00010329	-0.000147496	-3.25174e-05	9.12729e-05	-0.000137956	1.14208e-05	0.000200866	0.000505767	-0.000208655	-5.8443e-05	-0.000233815	9.22446e-05	-5.91267e-06	-5.14669e-05	-9.31345e-05	7.09303e-05	-2.93056e-05	0.000145105	1.33299e-05	-0.000153278	3.40939e-05	-0.000432029	0.000140844	0.000484977	-2.40918e-05	0.000112152	-0.000155484	-6.61187e-06	-0.000140862	0.000253298	-5.02815e-05	-0.000166845	-5.38195e-05	-0.000117931	3.70862e-05	-0.000217825	0.000182015	-0.00021714	4.34179e-05	-0.000279042	-0.000121238	9.26042e-05	-0.000100302	-7.04947e-05	-0.000136885	-8.84462e-05	9.57749e-05	-6.60967e-05	-3.91459e-05	2.83464e-05	-2.74624e-05	-0.000220986	0.000134862	3.8742e-05	4.98306e-05	1.32978e-06	-5.76244e-05	-2.09501e-05	7.5887e-05	1.59058e-05	4.56439e-05	-0.000359959	-0.000181134	8.04818e-05	6.04626e-05	-1.23114e-05	-8.52817e-05	-5.7307e-05	-7.40185e-05	-2.72912e-05	0.000291953	0.000244292	1.23854e-05
-7.84783e-05	0.000359973	-1.45755e-05	-8.60797e-05	-6.05028e-05	8.74346e-05	-0.000111192	-2.3592e-05	0.000212126	-5.99408e-05	-0.000163299	-0.000132086	-6.16475e-05	-0.000108716	3.98095e-05	5.37626e-06	5.04332e-05	1.178e-06	-7.32104e-05	-0.000225195	7.76833e-05	-5.97631e-06	7.48945e-05	0.000138436	4.26354e-06	-5.18355e-05	8.80726e-05	0.000229247	5.40635e-05	0.000240928	-0.000108396	0.000196776	-9.89552e-05	-2.59024e-06	-2.00187e-06	-0.000134571	0.000195758	9.63215e-07	-4.59719e-05	3.25709e-05	-6.54327e-05	-0.000321892	-9.53999e-05	5.11603e-05	0.000105016	-9.4309e-05	3.18116e-05	-0.000199686	-0.000198042	-9.20688e-05	1.09226e-05	-6.17996e-05	-0.000138001	-0.000206555	1.59559e-05	-6.23328e-05	-4.00361e-05	-0.000183334	1.38838e-06	-0.000197213	-3.75794e-05	4.38701e-05	-0.000269084	9.32927e-06	-7.20587e-05	-9.38233e-05	4.04924e-05	0.000251709	3.70023e-05	-0.000102664	-0.000124138	-8.9587e-05	7.50426e-05	2.41766e-05	5.34226e-05	-0.000123148	0.000137969	-0.000155306	-0.000111029	-6.30589e-05	5.29279e-05	0.000192587	0.000103651	0.000180154	-1.64899e-05	-8.51242e-05	0.000105682	0.000149134	6.75252e-05	-0.000112976	-9.73562e-06	-0.000261861	0.000259827	5.13553e-06	-6.52792e-05	-6.43283e-05	-2.45477e-06	5.54527e-05	-0.000112717	-5.98045e-06
-0.000219865	0.00035032	3.10829e-05	4.51371e-06	1.54415e-05	-3.35261e-05	4.43449e-05	0.000202046	0.000206447	0.000239184	-8.02703e-06	-0.000320753	2.48685e-05	6.69879e-05	4.94471e-05	0.000109587	4.06061e-05	0.00025381	2.10613e-06	0.000133183	-3.13391e-05	-0.000224194	-8.12699e-05	0.000179353	-4.45091e-05	9.40864e-05	2.03247e-05	0.000169201	-9.56622e-05	-4.96984e-05	-0.000356902	5.38912e-05	0.00019551	-8.75259e-05	-0.000173015	-8.94418e-05	0.000367927	0.000208759	-3.09042e-06	-0.000112242	-4.07919e-05	-0.000175925	-1.47465e-05	0.000188831	-0.00014347	-0.000342845	7.80554e-06	5.76057e-05	0.000177178	-0.000144342	-6.65488e-05	0.000133938	-4.36628e-05	3.61599e-05	9.60751e-05	-4.72497e-05	-0.000249478	-8.58362e-05	-9.2845e-05	0.000145417	0.000113655	5.63693e-07	-7.31402e-05	-2.42118e-05	0.000163118	3.76614e-05	1.4734e-05	0.000105412	-7.10484e-05	1.50377e-05	-0.000155038	-0.000193686	0.000153679	0.000102826	0.000195333	7.52011e-05	-0.000224118	-0.000304009	-2.29169e-06	-0.000105012	0.000154906	0.000311021	4.48719e-05	5.92802e-05	6.75377e-05	-0.000151106	2.11453e-05	3.12106e-05	-3.31213e-05	0.000156971	1.12879e-05	3.13952e-05	2.12573e-05	0.000232021	-0.000139365	-6.2352e-05	7.3241e-05	4.51772e-06	-0.000269927	8.54176e-05
0.000192987	0.000100357	5.0804e-05	-4.47369e-05	4.05172e-05	8.5047e-05	-1.38556e-05	3.51121e-05	-0.000127022	-0.00010355	0.00012142	0.000163216	4.99156e-05	7.12419e-05	-6.1176e-05	-1.08428e-05	0.000194325	2.19029e-05	-9.47063e-05	-2.85621e-05	3.31203e-05	-8.03192e-05	6.31534e-06	-3.42278e-05	-2.80115e-05	-2.97525e-05	-1.86372e-07	-0.000194956	-6.59714e-05	-1.59622e-05	-7.86127e-05	-8.18782e-05	-8.56e-06	3.49338e-05	-2.24907e-05	4.5909e-05	-0.000234626	-0.000109423	-0.000111884	2.93054e-05	-9.33785e-05	-3.09932e-05	6.9113e-05	-7.6885e-05	-3.95064e-05	-1.15613e-05	0.00010694	0.000108763	3.41573e-05	6.52072e-05	1.57916e-05	-0.000138115	-2.68995e-06	-7.66685e-05	-0.00023461	0.00016498	-4.45998e-05	-8.82351e-05	1.96746e-05	0.000150671	-5.6469e-05	-8.01491e-05	-4.41374e-05	0.000155405	5.9918e-05	-0.00015001	0.000186773	4.99146e-05	-4.3973e-05	2.34781e-05	-1.58569e-05	2.21066e-05	0.00013637	-3.10264e-05	-0.000170404	-7.8964e-05	-3.88099e-07	-4.71448e-05	-0.000123818	2.14981e-05	5.02336e-05	-6.32517e-05	-6.52439e-05	-1.77944e-05	-6.68876e-07	-3.05923e-05	9.12735e-05	-0.000112853	-1.20761e-05	1.02659e-05	3.73181e-05	0.000189538	8.68102e-05	-3.10037e-05	0.000120075	-0.000114501	0.00023063	-0.000167908	2.91265e-05	0.000108805
0.000100982	8.09198e-05	-1.71291e-05	-4.79409e-05	-6.19837e-05	4.58433e-05	-7.21473e-06	4.59577e-05	-9.17848e-05	-0.000111855	4.1384e-05	0.000138261	8.40191e-05	1.18193e-05	-1.63469e-06	-8.16139e-05	6.98276e-05	-1.44932e-06	-9.67379e-05	-4.82273e-05	4.64566e-05	9.74932e-06	-2.99546e-05	-4.51917e-05	9.54837e-06	-8.45231e-05	-4.44254e-05	-0.000183338	-4.77101e-05	-4.75006e-05	1.13587e-05	-5.20475e-05	-1.46275e-05	1.11474e-05	-4.48094e-05	6.72321e-05	-0.000170424	-9.25099e-05	-5.17235e-05	8.53431e-05	-5.11155e-05	3.64517e-05	4.17185e-05	-7.78403e-05	-5.30477e-05	3.7716e-05	8.45599e-05	3.11391e-06	4.35959e-05	5.6375e-05	-7.41692e-05	-1.44138e-05	-2.04407e-05	-2.27975e-05	-0.000112176	0.000117227	8.77502e-06	1.46394e-05	3.52878e-05	2.93667e-05	-8.89917e-05	-3.56656e-05	7.6579e-06	5.40765e-05	7.68305e-05	-9.17375e-05	3.87336e-05	-8.38287e-06	-6.82754e-05	6.18333e-05	4.58385e-05	4.54114e-05	6.93503e-05	5.35964e-05	-0.000110472	-4.58823e-05	1.8956e-06	-1.02614e-05	-8.79043e-05	-5.78239e-05	-3.00963e-05	-0.000114755	-9.90545e-05	4.605e-06	-3.18349e-05	6.57674e-06	5.26085e-05	-5.67923e-05	4.17008e-05	1.59059e-05	7.49025e-05	-1.80923e-05	3.96212e-05	-2.14886e-05	9.74337e-05	-2.43633e-05	9.73827e-05	-9.50156e-05	3.67001e-05	-8.80184e-06
